Column1,Column2,Column3,Column4,NOTE
14-08-2020 19:04:25,"30,4","63,4","22,66",
14-08-2020 19:34:25,"30,3","65,1","23,00",
14-08-2020 20:04:25,"30,2","66,2","23,19",
14-08-2020 20:34:25,"30,1","66,9","23,27",
14-08-2020 21:04:25,"30,0","67,6","23,34",
14-08-2020 21:34:25,"29,8","68,6","23,40",
14-08-2020 22:04:25,"29,9","68,7","23,52",
14-08-2020 22:34:25,"29,9","69,0","23,59",
14-08-2020 23:04:25,"29,8","69,7","23,66",
14-08-2020 23:34:25,"29,8","70,0","23,73",
15-08-2020 00:04:25,"29,7","70,4","23,73",
15-08-2020 00:34:25,"29,7","70,2","23,68",
15-08-2020 01:04:25,"29,6","70,3","23,61",
15-08-2020 01:34:25,"29,6","70,7","23,71",
15-08-2020 02:04:25,"29,5","70,9","23,66",
15-08-2020 02:34:25,"29,5","70,6","23,59",
15-08-2020 03:04:25,"29,5","71,3","23,75",
15-08-2020 03:34:25,"29,4","71,4","23,68",
15-08-2020 04:04:25,"29,4","71,6","23,72",
15-08-2020 04:34:25,"29,3","71,2","23,54",
15-08-2020 05:04:25,"29,2","71,1","23,42",
15-08-2020 05:34:25,"29,3","71,0","23,49",
15-08-2020 06:04:25,"29,3","70,6","23,40",
15-08-2020 06:34:25,"29,2","70,1","23,18",
15-08-2020 07:04:25,"29,2","70,0","23,16",
15-08-2020 07:34:25,"29,3","69,7","23,18",
15-08-2020 08:04:25,"29,6","69,3","23,37",
15-08-2020 08:34:25,"29,8","68,7","23,42",
15-08-2020 09:04:25,"30,1","68,4","23,63",
15-08-2020 09:34:25,"30,3","67,3","23,55",
15-08-2020 10:04:25,"30,7","66,6","23,76",
15-08-2020 10:34:25,"30,8","65,2","23,50",
15-08-2020 11:04:25,"32,1","61,7","23,81",
15-08-2020 11:34:25,"32,3","60,6","23,70",
15-08-2020 12:04:25,"31,4","63,2","23,55",
15-08-2020 12:34:25,"31,4","62,8","23,45",
15-08-2020 13:04:25,"31,5","62,3","23,41",
15-08-2020 13:34:25,"31,5","61,7","23,25",
15-08-2020 14:04:25,"31,6","61,1","23,18",
15-08-2020 14:34:25,"31,5","60,1","22,81",
15-08-2020 15:04:25,"31,4","59,2","22,47",
15-08-2020 15:34:25,"31,3","58,0","22,04",
15-08-2020 16:04:25,"31,1","57,0","21,57",
15-08-2020 16:34:25,"31,0","55,9","21,16",
15-08-2020 17:04:25,"30,9","56,4","21,21",
15-08-2020 17:34:25,"30,7","55,8","20,85",
15-08-2020 18:04:25,"30,6","56,7","21,02",
15-08-2020 18:34:25,"30,4","56,6","20,80",
15-08-2020 19:04:25,"30,4","57,3","21,00",
15-08-2020 19:34:25,"30,2","59,0","21,29",
15-08-2020 20:04:25,"30,1","60,0","21,48",
15-08-2020 20:34:25,"30,0","61,8","21,86",
15-08-2020 21:04:25,"29,9","63,3","22,16",
15-08-2020 21:34:25,"29,8","64,0","22,25",
15-08-2020 22:04:25,"29,8","64,2","22,30",
15-08-2020 22:34:25,"29,7","65,3","22,49",
15-08-2020 23:04:25,"29,6","65,5","22,44",
15-08-2020 23:34:25,"29,5","65,4","22,32",
16-08-2020 00:04:25,"29,4","64,9","22,10",
16-08-2020 00:34:25,"29,4","64,8","22,08",
16-08-2020 01:04:25,"29,3","64,5","21,91",
16-08-2020 01:34:25,"29,1","65,3","21,92",
16-08-2020 02:04:25,"29,0","65,0","21,75",
16-08-2020 02:34:25,"29,0","64,3","21,57",
16-08-2020 03:04:25,"28,9","63,1","21,17",
16-08-2020 03:34:25,"28,7","62,1","20,72",
16-08-2020 04:04:25,"28,7","61,2","20,48",
16-08-2020 04:34:25,"28,6","60,8","20,28",
16-08-2020 05:04:25,"28,5","60,5","20,11",
16-08-2020 05:34:25,"28,4","61,1","20,18",
16-08-2020 06:04:25,"28,3","60,5","19,92",
16-08-2020 06:34:25,"28,3","60,3","19,87",
16-08-2020 07:04:25,"28,3","59,9","19,76",
16-08-2020 07:34:25,"28,5","58,9","19,68",
16-08-2020 08:04:25,"28,7","58,2","19,67",
16-08-2020 08:34:25,"29,2","57,3","19,89",
16-08-2020 09:04:25,"29,5","55,0","19,51",
16-08-2020 09:34:25,"29,6","54,7","19,51",
16-08-2020 10:04:25,"29,9","54,1","19,61",
16-08-2020 10:34:25,"30,2","54,2","19,92",
16-08-2020 11:04:25,"31,6","51,1","20,25",
16-08-2020 11:34:25,"31,7","50,0","19,99",
16-08-2020 12:04:25,"30,9","54,6","20,68",
16-08-2020 12:34:25,"31,0","55,0","20,89",
16-08-2020 13:04:25,"31,0","57,2","21,53",
16-08-2020 13:34:25,"31,1","57,2","21,63",
16-08-2020 14:04:25,"31,1","57,2","21,63",
16-08-2020 14:34:25,"31,2","57,0","21,66",
16-08-2020 15:04:25,"31,2","55,9","21,34",
16-08-2020 15:34:25,"31,1","55,4","21,10",
16-08-2020 16:04:25,"31,1","54,1","20,72",
16-08-2020 16:34:25,"31,0","54,1","20,63",
16-08-2020 17:04:25,"30,8","54,2","20,47",
16-08-2020 17:34:25,"30,6","53,8","20,17",
16-08-2020 18:04:25,"30,4","53,8","19,98",
16-08-2020 18:34:25,"30,2","54,9","20,12",
16-08-2020 19:04:25,"30,1","56,8","20,58",
16-08-2020 19:34:25,"30,0","57,6","20,72",
16-08-2020 20:04:25,"29,9","58,5","20,88",
16-08-2020 20:34:25,"29,8","60,3","21,28",
16-08-2020 21:04:25,"29,7","60,9","21,34",
16-08-2020 21:34:25,"29,6","61,4","21,38",
16-08-2020 22:04:25,"29,5","62,8","21,66",
16-08-2020 22:34:25,"29,4","62,0","21,35",
16-08-2020 23:04:25,"29,4","63,1","21,64",
16-08-2020 23:34:25,"29,3","63,5","21,65",
17-08-2020 00:04:25,"29,3","63,1","21,55",
17-08-2020 00:34:25,"29,2","62,9","21,40",
17-08-2020 01:04:25,"29,1","62,6","21,23",
17-08-2020 01:34:25,"29,0","62,4","21,08",
17-08-2020 02:04:25,"28,9","61,9","20,86",
17-08-2020 02:34:25,"28,8","61,2","20,58",
17-08-2020 03:04:25,"28,7","61,4","20,54",
17-08-2020 03:34:25,"28,6","61,8","20,55",
17-08-2020 04:04:25,"28,5","61,3","20,32",
17-08-2020 04:34:25,"28,5","60,4","20,08",
17-08-2020 05:04:25,"28,3","60,2","19,84",
17-08-2020 05:34:25,"28,3","59,4","19,63",
17-08-2020 06:04:25,"28,2","58,7","19,34",
17-08-2020 06:34:25,"28,2","58,3","19,23",
17-08-2020 07:04:25,"28,2","57,8","19,09",
17-08-2020 07:34:25,"28,3","57,4","19,08",
17-08-2020 08:04:25,"28,6","57,6","19,41",
17-08-2020 08:34:25,"29,0","56,6","19,50",
17-08-2020 09:04:25,"29,3","55,9","19,58",
17-08-2020 09:34:25,"29,6","56,0","19,89",
17-08-2020 10:04:25,"29,9","55,8","20,11",
17-08-2020 10:34:25,"30,1","54,6","19,94",
17-08-2020 11:04:25,"31,4","52,7","20,57",
17-08-2020 11:34:25,"31,4","52,7","20,57",
17-08-2020 12:04:25,"30,8","55,0","20,71",
17-08-2020 12:34:25,"30,8","55,2","20,77",
17-08-2020 13:04:25,"30,8","54,9","20,68",
17-08-2020 13:34:25,"30,8","55,5","20,86",
17-08-2020 14:04:25,"30,9","56,4","21,21",
17-08-2020 14:34:25,"30,9","56,5","21,24",
17-08-2020 15:04:25,"30,9","57,2","21,44",
17-08-2020 15:34:25,"30,8","57,4","21,40",
17-08-2020 16:04:25,"30,7","58,0","21,48",
17-08-2020 16:34:25,"30,5","59,8","21,79",
17-08-2020 17:04:25,"30,4","59,6","21,65",
17-08-2020 17:34:25,"30,3","60,4","21,77",
17-08-2020 18:04:25,"30,1","61,4","21,85",
17-08-2020 18:34:25,"30,1","62,2","22,06",
17-08-2020 19:04:25,"30,0","63,5","22,31",
17-08-2020 19:34:25,"29,9","64,3","22,42",
17-08-2020 20:04:25,"29,7","63,6","22,05",
17-08-2020 20:34:25,"29,6","65,1","22,34",
17-08-2020 21:04:25,"29,6","66,2","22,62",
17-08-2020 21:34:25,"29,5","67,1","22,74",
17-08-2020 22:04:25,"29,5","67,9","22,94",
17-08-2020 22:34:25,"29,4","67,3","22,70",
17-08-2020 23:04:25,"29,3","67,7","22,70",
17-08-2020 23:34:25,"29,3","68,4","22,87",
18-08-2020 00:04:25,"29,2","68,8","22,87",
18-08-2020 00:34:25,"29,2","68,5","22,80",
18-08-2020 01:04:25,"29,1","68,7","22,75",
18-08-2020 01:34:25,"29,2","68,7","22,85",
18-08-2020 02:04:25,"29,1","68,9","22,80",
18-08-2020 02:34:25,"29,0","68,9","22,71",
18-08-2020 03:04:25,"28,9","68,8","22,59",
18-08-2020 03:34:25,"28,9","69,0","22,64",
18-08-2020 04:04:25,"28,7","69,0","22,44",
18-08-2020 04:34:25,"28,8","68,1","22,32",
18-08-2020 05:04:25,"28,7","67,6","22,11",
18-08-2020 05:34:25,"28,6","67,1","21,89",
18-08-2020 06:04:25,"28,6","66,3","21,69",
18-08-2020 06:34:25,"28,6","66,1","21,64",
18-08-2020 07:04:25,"28,6","64,9","21,34",
18-08-2020 07:34:25,"28,7","64,7","21,39",
18-08-2020 08:04:25,"28,6","64,4","21,22",
18-08-2020 08:34:25,"28,9","64,4","21,50",
18-08-2020 09:04:25,"29,1","65,0","21,84",
18-08-2020 09:34:25,"29,4","64,6","22,03",
18-08-2020 10:04:25,"29,4","64,3","21,95",
18-08-2020 10:34:25,"29,8","63,6","22,15",
18-08-2020 11:04:25,"30,4","59,9","21,73",
18-08-2020 11:34:25,"31,1","58,8","22,08",
18-08-2020 12:04:25,"30,5","58,3","21,38",
18-08-2020 12:34:25,"30,4","56,1","20,66",
18-08-2020 13:04:25,"30,5","56,3","20,81",
18-08-2020 13:34:25,"30,4","58,1","21,23",
18-08-2020 14:04:25,"30,6","57,6","21,28",
18-08-2020 14:34:25,"30,7","56,4","21,02",
18-08-2020 15:04:25,"30,5","55,6","20,61",
18-08-2020 15:34:25,"30,4","55,6","20,51",
18-08-2020 16:04:25,"30,3","54,8","20,19",
18-08-2020 16:34:25,"30,1","54,2","19,82",
18-08-2020 17:04:25,"30,1","52,9","19,43",
18-08-2020 17:34:25,"29,9","52,3","19,07",
18-08-2020 18:04:25,"29,8","52,3","18,97",
18-08-2020 18:34:25,"29,7","53,1","19,12",
18-08-2020 19:04:25,"29,6","53,5","19,15",
18-08-2020 19:34:25,"29,4","53,4","18,94",
18-08-2020 20:04:25,"29,3","55,1","19,35",
18-08-2020 20:34:25,"29,3","57,7","20,09",
18-08-2020 21:04:25,"29,2","61,0","20,90",
18-08-2020 21:34:25,"29,2","60,1","20,66",
18-08-2020 22:04:25,"29,2","61,2","20,95",
18-08-2020 22:34:25,"29,0","60,9","20,69",
18-08-2020 23:04:25,"29,0","59,9","20,42",
18-08-2020 23:34:25,"28,9","59,2","20,13",
19-08-2020 00:04:25,"28,8","60,0","20,26",
19-08-2020 00:34:25,"28,7","59,1","19,92",
19-08-2020 01:04:25,"28,7","58,9","19,86",
19-08-2020 01:34:25,"28,6","58,7","19,72",
19-08-2020 02:04:25,"28,4","58,2","19,39",
19-08-2020 02:34:25,"28,3","58,5","19,38",
19-08-2020 03:04:25,"28,3","59,3","19,60",
19-08-2020 03:34:25,"28,3","59,6","19,68",
19-08-2020 04:04:25,"28,1","58,9","19,30",
19-08-2020 04:34:25,"28,0","58,4","19,07",
19-08-2020 05:04:25,"27,9","58,1","18,90",
19-08-2020 05:34:25,"27,8","58,6","18,94",
19-08-2020 06:04:25,"27,8","57,9","18,75",
19-08-2020 06:34:25,"27,7","57,4","18,52",
19-08-2020 07:04:25,"27,7","57,4","18,52",
19-08-2020 07:34:25,"27,7","57,0","18,40",
19-08-2020 08:04:25,"28,0","56,2","18,46",
19-08-2020 08:34:25,"28,5","55,4","18,69",
19-08-2020 09:04:25,"28,7","55,1","18,79",
19-08-2020 09:34:25,"28,9","54,2","18,71",
19-08-2020 10:04:25,"29,2","54,2","18,99",
19-08-2020 10:34:25,"29,5","53,4","19,03",
19-08-2020 11:04:25,"31,0","51,6","19,86",
19-08-2020 11:34:25,"31,3","52,1","20,29",
19-08-2020 12:04:25,"30,4","55,1","20,37",
19-08-2020 12:34:25,"30,4","54,9","20,31",
19-08-2020 13:04:25,"30,5","55,2","20,49",
19-08-2020 13:34:25,"30,5","55,0","20,43",
19-08-2020 14:04:25,"30,5","53,3","19,92",
19-08-2020 14:34:25,"30,7","51,7","19,62",
19-08-2020 15:04:25,"30,6","49,9","18,96",
19-08-2020 15:34:25,"30,4","49,0","18,48",
19-08-2020 16:04:25,"30,3","49,2","18,46",
19-08-2020 16:34:25,"30,3","49,6","18,58",
19-08-2020 17:04:25,"30,1","50,0","18,53",
19-08-2020 17:34:25,"29,9","50,2","18,41",
19-08-2020 18:04:25,"29,8","51,2","18,63",
19-08-2020 18:34:25,"29,7","53,2","19,16",
19-08-2020 19:04:25,"29,6","53,2","19,06",
19-08-2020 19:34:25,"29,5","54,8","19,45",
19-08-2020 20:04:25,"29,4","56,4","19,82",
19-08-2020 20:34:25,"29,3","58,5","20,32",
19-08-2020 21:04:25,"29,2","58,3","20,17",
19-08-2020 21:34:25,"29,1","59,3","20,35",
19-08-2020 22:04:25,"28,9","59,6","20,24",
19-08-2020 22:34:25,"28,9","58,8","20,02",
19-08-2020 23:04:25,"28,8","58,9","19,96",
19-08-2020 23:34:25,"28,7","57,1","19,36",
20-08-2020 00:04:25,"28,6","56,3","19,04",
20-08-2020 00:34:25,"28,5","56,2","18,92",
20-08-2020 01:04:25,"28,4","57,6","19,23",
20-08-2020 01:34:25,"28,3","58,6","19,41",
20-08-2020 02:04:25,"28,2","59,0","19,42",
20-08-2020 02:34:25,"28,2","59,1","19,45",
20-08-2020 03:04:25,"28,1","58,9","19,30",
20-08-2020 03:34:25,"28,0","59,0","19,24",
20-08-2020 04:04:25,"28,1","57,2","18,83",
20-08-2020 04:34:25,"27,9","56,6","18,48",
20-08-2020 05:04:25,"27,8","56,7","18,41",
20-08-2020 05:34:25,"27,7","56,2","18,18",
20-08-2020 06:04:25,"27,7","56,2","18,18",
20-08-2020 06:34:25,"27,7","56,4","18,24",
20-08-2020 07:04:25,"27,7","56,2","18,18",
20-08-2020 07:34:25,"27,8","56,2","18,27",
20-08-2020 08:04:25,"28,2","56,3","18,67",
20-08-2020 08:34:25,"28,6","55,0","18,67",
20-08-2020 09:04:25,"28,9","54,4","18,77",
20-08-2020 09:34:25,"29,2","55,3","19,31",
20-08-2020 10:04:25,"29,4","55,2","19,47",
20-08-2020 10:34:25,"29,6","54,8","19,54",
20-08-2020 11:04:25,"31,0","51,8","19,92",
20-08-2020 11:34:25,"31,3","52,0","20,26",
20-08-2020 12:04:25,"30,4","54,9","20,31",
20-08-2020 12:34:25,"30,4","55,0","20,34",
20-08-2020 13:04:25,"30,5","55,3","20,52",
20-08-2020 13:34:25,"30,6","55,2","20,58",
20-08-2020 14:04:25,"30,6","54,8","20,46",
20-08-2020 14:34:25,"30,6","54,2","20,29",
20-08-2020 15:04:25,"30,6","54,2","20,29",
20-08-2020 15:34:25,"30,5","53,3","19,92",
20-08-2020 16:04:25,"30,5","53,1","19,86",
20-08-2020 16:34:25,"30,4","53,6","19,92",
20-08-2020 17:04:25,"30,3","54,1","19,98",
20-08-2020 17:34:25,"30,1","54,0","19,76",
20-08-2020 18:04:25,"30,0","54,7","19,88",
20-08-2020 18:34:25,"29,9","54,9","19,85",
20-08-2020 19:04:25,"29,7","55,2","19,75",
20-08-2020 19:34:25,"29,6","56,3","19,97",
20-08-2020 20:04:25,"29,5","56,9","20,05",
20-08-2020 20:34:25,"29,4","57,9","20,24",
20-08-2020 21:04:25,"29,2","58,4","20,19",
20-08-2020 21:34:25,"29,1","59,9","20,51",
20-08-2020 22:04:25,"29,0","61,5","20,84",
20-08-2020 22:34:25,"29,0","62,0","20,98",
20-08-2020 23:04:25,"28,9","62,3","20,96",
20-08-2020 23:34:25,"28,8","61,7","20,71",
21-08-2020 00:04:25,"28,8","62,0","20,79",
21-08-2020 00:34:25,"28,7","62,9","20,93",
21-08-2020 01:04:25,"28,6","63,0","20,86",
21-08-2020 01:34:25,"28,6","62,9","20,84",
21-08-2020 02:04:25,"28,5","61,5","20,38",
21-08-2020 02:34:25,"28,5","60,5","20,11",
21-08-2020 03:04:25,"28,4","58,9","19,58",
21-08-2020 03:34:25,"28,3","58,2","19,30",
21-08-2020 04:04:25,"28,3","58,9","19,49",
21-08-2020 04:34:25,"28,2","58,5","19,29",
21-08-2020 05:04:25,"28,0","58,5","19,10",
21-08-2020 05:34:25,"27,9","58,4","18,98",
21-08-2020 06:04:25,"27,9","58,6","19,04",
21-08-2020 06:34:25,"27,9","58,0","18,87",
21-08-2020 07:04:25,"27,9","57,9","18,84",
21-08-2020 07:34:25,"28,0","57,6","18,85",
21-08-2020 08:04:25,"28,3","58,0","19,24",
21-08-2020 08:34:25,"28,7","55,6","18,94",
21-08-2020 09:04:25,"28,9","55,0","18,95",
21-08-2020 09:34:25,"29,2","55,1","19,26",
21-08-2020 10:04:25,"29,5","54,6","19,39",
21-08-2020 10:34:25,"29,8","55,6","19,96",
21-08-2020 11:04:25,"31,1","53,1","20,42",
21-08-2020 11:34:25,"31,4","52,4","20,48",
21-08-2020 12:04:25,"30,5","55,4","20,55",
21-08-2020 12:34:25,"30,6","56,1","20,84",
21-08-2020 13:04:25,"30,6","55,5","20,67",
21-08-2020 13:34:25,"30,7","55,3","20,70",
21-08-2020 14:04:25,"30,8","50,9","19,46",
21-08-2020 14:34:25,"30,8","50,4","19,30",
21-08-2020 15:04:25,"30,8","49,6","19,04",
21-08-2020 15:34:25,"30,7","48,4","18,56",
21-08-2020 16:04:25,"30,6","47,0","18,00",
21-08-2020 16:34:25,"30,5","47,7","18,14",
21-08-2020 17:04:25,"30,3","46,4","17,52",
21-08-2020 17:34:25,"30,2","47,5","17,80",
21-08-2020 18:04:25,"30,0","49,7","18,34",
21-08-2020 18:34:25,"29,9","50,3","18,44",
21-08-2020 19:04:25,"29,8","49,9","18,22",
21-08-2020 19:34:25,"29,6","50,1","18,10",
21-08-2020 20:04:25,"29,5","52,8","18,85",
21-08-2020 20:34:25,"29,4","53,7","19,03",
21-08-2020 21:04:25,"29,3","57,0","19,90",
21-08-2020 21:34:25,"29,2","59,1","20,39",
21-08-2020 22:04:25,"29,1","59,1","20,29",
21-08-2020 22:34:25,"29,0","58,4","20,01",
21-08-2020 23:04:25,"28,9","58,5","19,94",
21-08-2020 23:34:25,"28,8","57,9","19,68",
22-08-2020 00:04:25,"28,6","57,6","19,41",
22-08-2020 00:34:25,"28,6","57,8","19,47",
22-08-2020 01:04:25,"28,5","57,8","19,37",
22-08-2020 01:34:25,"28,4","57,2","19,11",
22-08-2020 02:04:25,"28,3","56,4","18,79",
22-08-2020 02:34:25,"28,2","55,3","18,39",
22-08-2020 03:04:25,"28,1","54,5","18,06",
22-08-2020 03:34:25,"28,0","53,9","17,79",
22-08-2020 04:04:25,"28,0","53,6","17,71",
22-08-2020 04:34:25,"27,9","53,5","17,58",
22-08-2020 05:04:25,"27,7","52,9","17,22",
22-08-2020 05:34:25,"27,7","53,0","17,25",
22-08-2020 06:04:25,"27,6","52,9","17,13",
22-08-2020 06:34:25,"27,5","52,5","16,92",
22-08-2020 07:04:25,"27,5","52,8","17,01",
22-08-2020 07:34:25,"27,7","52,5","17,10",
22-08-2020 08:04:25,"28,0","52,3","17,32",
22-08-2020 08:34:25,"28,4","51,5","17,44",
22-08-2020 09:04:25,"28,8","50,2","17,40",
22-08-2020 09:34:25,"29,1","49,4","17,42",
22-08-2020 10:04:25,"29,3","49,6","17,67",
22-08-2020 10:34:25,"29,6","50,4","18,20",
22-08-2020 11:04:25,"30,7","48,5","18,59",
22-08-2020 11:34:25,"31,0","47,6","18,57",
22-08-2020 12:04:25,"30,3","49,2","18,46",
22-08-2020 12:34:25,"30,3","50,0","18,71",
22-08-2020 13:04:25,"30,4","50,6","18,99",
22-08-2020 13:34:25,"30,4","49,6","18,68",
22-08-2020 14:04:25,"30,4","48,2","18,22",
22-08-2020 14:34:25,"30,5","47,1","17,94",
22-08-2020 15:04:25,"30,4","46,0","17,48",
22-08-2020 15:34:25,"30,4","46,6","17,68",
22-08-2020 16:04:25,"30,4","48,0","18,15",
22-08-2020 16:34:25,"30,3","49,5","18,55",
22-08-2020 17:04:25,"30,2","52,1","19,28",
22-08-2020 17:34:25,"30,1","52,1","19,19",
22-08-2020 18:04:25,"30,0","53,3","19,46",
22-08-2020 18:34:25,"29,8","54,0","19,49",
22-08-2020 19:04:25,"29,8","56,4","20,19",
22-08-2020 19:34:25,"29,7","57,7","20,46",
22-08-2020 20:04:25,"29,6","59,6","20,90",
22-08-2020 20:34:25,"29,4","62,2","21,41",
22-08-2020 21:04:25,"29,3","65,4","22,13",
22-08-2020 21:34:25,"29,2","67,3","22,51",
22-08-2020 22:04:25,"29,2","68,1","22,70",
22-08-2020 22:34:25,"29,2","68,5","22,80",
22-08-2020 23:04:25,"29,1","68,6","22,73",
22-08-2020 23:34:25,"29,2","69,3","22,99",
23-08-2020 00:04:25,"29,1","68,8","22,78",
23-08-2020 00:34:25,"29,2","69,2","22,97",
23-08-2020 01:04:25,"29,0","68,9","22,71",
23-08-2020 01:34:25,"28,9","68,9","22,61",
23-08-2020 02:04:25,"28,9","68,2","22,44",
23-08-2020 02:34:25,"28,8","67,8","22,25",
23-08-2020 03:04:25,"28,7","68,0","22,20",
23-08-2020 03:34:25,"28,6","67,8","22,06",
23-08-2020 04:04:25,"28,5","66,8","21,72",
23-08-2020 04:34:25,"28,5","65,7","21,45",
23-08-2020 05:04:25,"28,4","64,1","20,95",
23-08-2020 05:34:25,"28,3","65,5","21,21",
23-08-2020 06:04:25,"28,2","66,1","21,26",
23-08-2020 06:34:25,"28,2","66,6","21,39",
23-08-2020 07:04:25,"28,2","67,0","21,49",
23-08-2020 07:34:25,"28,3","67,0","21,58",
23-08-2020 08:04:25,"28,5","66,4","21,62",
23-08-2020 08:34:25,"28,9","62,4","20,99",
23-08-2020 09:04:25,"29,1","62,1","21,10",
23-08-2020 09:34:25,"29,3","60,3","20,81",
23-08-2020 10:04:25,"29,6","59,8","20,95",
23-08-2020 10:34:25,"29,9","59,4","21,12",
23-08-2020 11:04:25,"31,1","56,5","21,42",
23-08-2020 11:34:25,"31,4","56,5","21,70",
23-08-2020 12:04:25,"30,6","59,8","21,89",
23-08-2020 12:34:25,"30,6","59,2","21,72",
23-08-2020 13:04:25,"30,7","58,9","21,73",
23-08-2020 13:34:25,"30,8","60,4","22,24",
23-08-2020 14:04:25,"30,8","60,8","22,35",
23-08-2020 14:34:25,"30,8","61,2","22,46",
23-08-2020 15:04:25,"30,8","61,1","22,43",
23-08-2020 15:34:25,"30,9","61,2","22,55",
23-08-2020 16:04:25,"30,7","62,4","22,68",
23-08-2020 16:34:25,"30,6","63,0","22,74",
23-08-2020 17:04:25,"30,5","62,9","22,62",
23-08-2020 17:34:25,"30,3","63,2","22,52",
23-08-2020 18:04:25,"30,1","62,9","22,25",
23-08-2020 18:34:25,"30,0","65,2","22,74",
23-08-2020 19:04:25,"29,8","63,5","22,12",
23-08-2020 19:34:25,"29,5","63,0","21,71",
23-08-2020 20:04:25,"29,5","63,0","21,71",
23-08-2020 20:34:25,"29,3","63,9","21,75",
23-08-2020 21:04:25,"29,2","64,9","21,91",
23-08-2020 21:34:25,"29,1","64,8","21,79",
23-08-2020 22:04:25,"29,0","64,4","21,60",
23-08-2020 22:34:25,"29,0","64,2","21,55",
23-08-2020 23:04:25,"28,9","64,5","21,53",
23-08-2020 23:34:25,"28,8","64,7","21,48",
24-08-2020 00:04:25,"28,7","64,8","21,41",
24-08-2020 00:34:25,"28,7","65,1","21,49",
24-08-2020 01:04:25,"28,6","65,1","21,40",
24-08-2020 01:34:25,"28,5","65,1","21,30",
24-08-2020 02:04:25,"28,5","65,3","21,35",
24-08-2020 02:34:25,"28,4","65,3","21,26",
24-08-2020 03:04:25,"28,4","65,5","21,31",
24-08-2020 03:34:25,"28,2","65,5","21,12",
24-08-2020 04:04:25,"28,2","65,6","21,14",
24-08-2020 04:34:25,"28,1","65,6","21,05",
24-08-2020 05:04:25,"28,1","65,8","21,10",
24-08-2020 05:34:25,"28,1","65,9","21,12",
24-08-2020 06:04:25,"28,1","66,1","21,17",
24-08-2020 06:34:25,"28,1","66,3","21,22",
24-08-2020 07:04:25,"28,2","66,3","21,31",
24-08-2020 07:34:25,"28,3","65,8","21,28",
24-08-2020 08:04:25,"28,6","64,8","21,32",
24-08-2020 08:34:25,"28,8","64,0","21,31",
24-08-2020 09:04:25,"29,0","62,7","21,16",
24-08-2020 09:34:25,"29,2","60,3","20,71",
24-08-2020 10:04:25,"29,4","59,7","20,74",
24-08-2020 10:34:25,"29,7","59,2","20,88",
24-08-2020 11:04:25,"30,8","56,8","21,23",
24-08-2020 11:34:25,"31,1","54,6","20,87",
24-08-2020 12:04:25,"30,3","56,9","20,80",
24-08-2020 12:34:25,"30,3","57,6","21,00",
24-08-2020 13:04:25,"30,4","56,8","20,86",
24-08-2020 13:34:25,"30,3","56,4","20,65",
24-08-2020 14:04:25,"30,4","56,7","20,83",
24-08-2020 14:34:25,"30,3","56,4","20,65",
24-08-2020 15:04:25,"30,3","56,1","20,57",
24-08-2020 15:34:25,"30,2","56,3","20,53",
24-08-2020 16:04:25,"30,1","55,8","20,29",
24-08-2020 16:34:25,"30,0","56,7","20,46",
24-08-2020 17:04:25,"29,9","56,8","20,40",
24-08-2020 17:34:25,"29,7","57,8","20,49",
24-08-2020 18:04:25,"29,5","57,4","20,19",
24-08-2020 18:34:25,"29,4","58,2","20,32",
24-08-2020 19:04:25,"29,2","58,6","20,25",
24-08-2020 19:34:25,"29,2","59,2","20,41",
24-08-2020 20:04:25,"29,1","60,6","20,70",
24-08-2020 20:34:25,"29,0","61,0","20,71",
24-08-2020 21:04:25,"28,9","61,3","20,70",
24-08-2020 21:34:25,"28,8","62,9","21,02",
24-08-2020 22:04:25,"28,8","63,2","21,10",
24-08-2020 22:34:25,"28,7","63,2","21,01",
24-08-2020 23:04:25,"28,6","63,5","20,99",
24-08-2020 23:34:25,"28,6","63,4","20,96",
25-08-2020 00:04:25,"28,6","63,8","21,07",
25-08-2020 00:34:25,"28,5","63,9","21,00",
25-08-2020 01:04:25,"28,4","64,1","20,95",
25-08-2020 01:34:25,"28,4","64,0","20,93",
25-08-2020 02:04:25,"28,3","63,6","20,73",
25-08-2020 02:34:25,"28,3","63,1","20,60",
25-08-2020 03:04:25,"28,2","62,3","20,30",
25-08-2020 03:34:25,"28,0","62,1","20,06",
25-08-2020 04:04:25,"28,0","62,0","20,04",
25-08-2020 04:34:25,"27,9","62,3","20,02",
25-08-2020 05:04:25,"27,9","62,2","19,99",
25-08-2020 05:34:25,"27,8","62,0","19,85",
25-08-2020 06:04:25,"27,8","62,1","19,87",
25-08-2020 06:34:25,"27,6","61,9","19,63",
25-08-2020 07:04:25,"27,6","61,4","19,50",
25-08-2020 07:34:25,"27,7","61,0","19,49",
25-08-2020 08:04:25,"28,0","60,9","19,75",
25-08-2020 08:34:25,"28,4","59,8","19,83",
25-08-2020 09:04:25,"28,5","58,5","19,57",
25-08-2020 09:34:25,"28,7","57,8","19,56",
25-08-2020 10:04:25,"29,0","56,9","19,59",
25-08-2020 10:34:25,"29,4","57,2","20,04",
25-08-2020 11:04:25,"30,4","54,8","20,28",
25-08-2020 11:34:25,"30,8","53,8","20,35",
25-08-2020 12:04:25,"30,1","56,0","20,35",
25-08-2020 12:34:25,"30,1","56,3","20,44",
25-08-2020 13:04:25,"30,2","56,8","20,68",
